length,support,support_ratio,event_type_sequence,locations,weights,weight_ratios
2,7.070254530008178,0.7070254530008178,Food & Drink Shop -> Subway,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(7.070254530008178,)","(0.7070254530008178,)"
2,7.067300176843954,0.7067300176843954,Office -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(7.067300176843954,)","(0.7067300176843954,)"
2,7.059071113270996,0.7059071113270996,Coffee Shop -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(7.059071113270996,)","(0.7059071113270996,)"
2,7.057283318704114,0.7057283318704114,Home (private) -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(7.057283318704114,)","(0.7057283318704114,)"
2,7.053601211707592,0.7053601211707592,Coffee Shop -> Home (private),"[(-74.06804484128952, 40.8389648247285), (-74.12710815668106, 40.79648450013265)]","(7.053601211707592,)","(0.7053601211707592,)"
2,7.05227606477046,0.705227606477046,Residential Building (Apartment / Condo) -> Home (private),"[(-74.24523478746414, 40.79648450013265), (-74.12710815668106, 40.79648450013265)]","(7.05227606477046,)","(0.705227606477046,)"
2,7.04109374186728,0.7041093741867279,Food & Drink Shop -> Home (private),"[(-74.1861714720726, 40.79648450013265), (-74.12710815668106, 40.79648450013265)]","(7.04109374186728,)","(0.7041093741867279,)"
2,6.853248288774562,0.6853248288774563,Bar -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(6.853248288774562,)","(0.6853248288774563,)"
2,6.784446097188004,0.6784446097188004,Neighborhood -> Subway,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.6690435263451)]","(6.784446097188004,)","(0.6784446097188004,)"
2,6.78043989078278,0.678043989078278,Home (private) -> Subway,"[(-73.8908548951149, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(6.78043989078278,)","(0.678043989078278,)"
2,6.714805939922928,0.6714805939922928,Gym / Fitness Center -> Subway,"[(-73.94991821050644, 40.5840828771534), (-73.94991821050644, 40.6690435263451)]","(6.714805939922928,)","(0.6714805939922928,)"
2,6.618479177480931,0.6618479177480932,Bus Station -> Subway,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.6690435263451)]","(6.618479177480931,)","(0.6618479177480932,)"
2,6.0663332360029285,0.6066333236002929,Coffee Shop -> Train Station,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(6.0663332360029285,)","(0.6066333236002929,)"
2,6.043873830992769,0.604387383099277,Food & Drink Shop -> Train Station,"[(-73.94991821050644, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(6.043873830992769,)","(0.604387383099277,)"
2,6.043217700403004,0.6043217700403004,Home (private) -> Train Station,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(6.043217700403004,)","(0.6043217700403004,)"
2,6.042538624269688,0.6042538624269688,Office -> Train Station,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(6.042538624269688,)","(0.6042538624269688,)"
2,5.9838077172824695,0.598380771728247,Bar -> Train Station,"[(-74.00898152589798, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.9838077172824695,)","(0.598380771728247,)"
2,5.962377121138404,0.5962377121138405,Bar -> Train Station,"[(-73.94991821050644, 40.79648450013265), (-73.94991821050644, 40.7540041755368)]","(5.962377121138404,)","(0.5962377121138405,)"
2,5.750240175203671,0.5750240175203671,Home (private) -> Subway,"[(-74.00898152589798, 40.62656320174925), (-73.94991821050644, 40.6690435263451)]","(5.750240175203671,)","(0.5750240175203671,)"
2,5.740138346786396,0.5740138346786396,Neighborhood -> Train Station,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.7540041755368)]","(5.740138346786396,)","(0.5740138346786396,)"
2,5.736418603508836,0.5736418603508836,Home (private) -> Train Station,"[(-73.8908548951149, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(5.736418603508836,)","(0.5736418603508836,)"
2,5.711530726109476,0.5711530726109476,Bar -> Train Station,"[(-74.00898152589798, 40.71152385094095), (-73.94991821050644, 40.7540041755368)]","(5.711530726109476,)","(0.5711530726109476,)"
2,5.69773038525254,0.569773038525254,Coffee Shop -> Subway,"[(-73.94991821050644, 40.7540041755368), (-73.94991821050644, 40.6690435263451)]","(5.69773038525254,)","(0.569773038525254,)"
